price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,sqft_lot15,month
699900,4,2.25,2380,16236,1,0,3,7,1540,840,1961,0,98008,2230,8925,9
278500,4,1.0,1540,8400,1,0,3,7,770,770,1971,0,98058,1520,9891,2
700000,4,1.75,2340,9100,1,0,3,8,1610,730,1975,0,98052,2470,11000,11
535000,4,2.75,2710,45963,2,0,3,9,2710,0,1995,0,98045,2710,33955,7
234500,3,1.75,1310,18400,1,0,3,7,870,440,1954,0,98168,1840,10790,9
374150,3,1.75,1390,9585,1,0,4,7,1390,0,1973,0,98133,1240,8188,8
397000,4,2.5,2201,9542,2,0,3,8,2201,0,2006,0,98198,1990,9542,3
613000,3,2.25,1960,10385,1,0,3,8,1960,0,1988,0,98008,2800,12632,9
1150000,3,2.5,2850,10474,1,0,4,8,1730,1120,1954,0,98004,2820,10474,6
595000,4,1.75,1880,4080,1,0,3,7,940,940,1924,0,98115,1410,4080,3
340000,5,2.75,2440,6858,2,0,3,8,2440,0,2003,0,98030,2300,6858,9
388000,4,2.5,2560,5800,2,0,3,9,2560,0,2005,0,98038,3040,5800,1
404000,3,1.75,1410,15210,1,0,3,7,1410,0,1950,2014,98166,1970,16290,9
810000,3,2.0,2870,6360,1,1,4,8,1790,1080,1946,0,98115,2310,6466,8
405000,4,2.5,2620,9359,2,0,3,9,2620,0,1987,0,98058,2580,7433,4
726000,5,3.0,2970,10335,2,0,3,9,2970,0,2000,0,98075,2970,10335,7
266000,3,2.5,1780,7214,1,0,4,7,1400,380,1986,0,98030,1520,7228,5
722500,5,2.25,3700,7207,1,1,5,8,1850,1850,1970,0,98177,2340,7900,12
352000,4,2.5,1252,25002,1,0,3,8,992,260,1996,0,98001,1860,25002,2
265000,4,1.5,1240,8158,1,0,4,7,1110,130,1961,0,98198,1520,8147,3
856000,3,2.5,2160,3920,2,0,3,9,2160,0,2014,0,98116,1500,4920,2
346950,3,2.5,2040,4348,2,0,4,8,2040,0,2006,0,98038,2380,4348,7
866059,5,3.5,3130,4797,2,0,3,9,2570,560,2014,0,98006,3440,5439,6
410000,3,2.5,2350,4456,2,0,3,7,2350,0,2004,0,98065,2350,4456,1
370000,3,1.75,1570,16817,2,0,3,7,1570,0,1982,0,98045,1600,16817,7
230000,3,1.0,1530,389126,1,0,4,7,1530,0,1919,0,98022,1768,42148,6
400000,2,2.0,1520,5010,1,0,3,7,1520,0,1999,0,98117,1110,5040,10
172000,3,1.0,1350,9680,1,0,4,7,820,530,1959,0,98023,1320,9225,3
615000,3,1.75,1950,8480,1,0,4,8,1250,700,1962,0,98007,1740,8480,7
860000,4,3.5,3950,9600,2,0,3,10,3950,0,1998,0,98075,3110,10213,4
555000,3,1.75,2040,6000,1,0,5,7,1120,920,1958,0,98116,1530,6250,6
579000,3,2.5,1990,4040,1,0,5,8,1390,600,1926,0,98103,1180,3030,7
385000,3,1.75,1300,7030,1,0,3,7,1300,0,1968,0,98034,1450,7650,6
420000,4,2.25,2030,12000,2,0,3,7,2030,0,1977,0,98011,2190,9900,4
645000,3,1.75,2340,6750,1,0,5,7,1620,720,1914,0,98103,1410,3388,7
549950,3,2.5,2160,6288,2,0,3,8,2160,0,1996,0,98133,1830,7600,4
678000,3,2.75,2770,10000,1,1,5,8,1640,1130,1962,0,98033,2450,10000,9
199000,4,2.0,2030,8120,2,0,3,7,2030,0,1950,0,98178,1520,9440,5
604000,3,1.0,1440,13824,1,0,4,7,1440,0,1957,0,98040,2540,12092,2
268000,5,1.75,1730,10368,1,0,5,7,1010,720,1963,0,98059,1730,7728,4
960000,5,3.5,4510,16305,2,0,3,10,2820,1690,2003,0,98074,4330,18741,8
509250,3,2.5,2100,7600,1,0,4,7,1450,650,1980,0,98052,2010,7600,2
416000,3,2.5,1800,5372,2,0,3,8,1800,0,1987,0,98034,1650,6014,11
190000,3,1.0,1090,8520,1,0,3,7,1090,0,1967,0,98003,1190,8520,5
212000,3,1.5,1010,10000,1,0,4,7,1010,0,1973,0,98003,2420,34637,4
325900,3,2.5,2040,9765,2,0,3,8,2040,0,1985,0,98023,2350,10150,10
560000,3,3.5,2270,4088,2,0,3,8,1880,390,1996,0,98136,1760,5425,8
275000,3,2.5,1730,5799,2,0,4,7,1730,0,1987,0,98030,1710,6490,9
665000,4,2.5,2480,15411,2,2,3,8,2480,0,1994,0,98059,2940,14679,3
375000,4,2.0,1720,2410,1,0,3,7,970,750,1930,2006,98106,1160,1404,12
359950,3,1.75,1570,6975,1,0,3,7,1040,530,1979,0,98126,1280,7813,9
340000,4,2.75,3527,7200,2,0,3,7,3527,0,2005,0,98198,2490,7200,1
401000,2,1.0,840,8100,1,0,4,7,840,0,1948,0,98177,1100,8220,10
669000,2,1.75,1950,10766,1,3,4,6,1160,790,1952,0,98166,1780,11721,6
638500,4,2.5,1980,6568,2,0,3,8,1980,0,2004,0,98052,2310,6496,4
545000,2,1.5,1620,3760,2,0,5,7,1170,450,1924,0,98144,2130,4000,3
524000,4,1.0,1980,7015,1,0,3,7,1260,720,1973,0,98034,1570,7626,12
1610000,5,3.75,3530,13260,2,0,3,10,3530,0,2013,0,98040,3340,13260,11
280000,2,1.0,1260,4800,1,0,3,6,1100,160,1947,0,98126,1260,2435,9
828000,4,2.5,2120,10841,1,0,4,8,1500,620,1979,0,98006,3130,10950,8
223000,3,1.75,1360,10573,1,0,4,7,1360,0,1984,0,98023,1580,8280,10
1290000,4,3.5,3100,2261,2,2,3,9,2250,850,1981,0,98033,2660,2000,1
750000,2,2.0,2370,155130,1,0,3,7,2370,0,1970,0,98019,1860,14475,5
430000,2,1.0,1460,9207,1,0,3,7,1210,250,1947,0,98125,1500,6898,4
711000,4,1.75,1980,10800,1,0,5,6,990,990,1948,0,98040,2180,10800,6
310000,4,2.5,1930,7014,2,0,3,8,1930,0,1994,0,98042,1990,7920,12
415000,5,1.75,3700,9140,1,0,3,8,1850,1850,1957,0,98178,2190,6720,12
274900,4,2.5,1970,6600,2,0,3,7,1970,0,1987,0,98030,1970,7682,7
525000,3,3.0,2470,36445,2,0,4,8,2470,0,1980,0,98027,2310,35350,6
179500,3,1.0,1180,32214,1,0,3,7,1180,0,1952,0,98092,2300,13714,12
478000,3,1.0,1280,2580,1,0,3,8,1280,0,1910,2014,98115,1410,3150,5
195000,3,1.75,1380,7350,1,0,3,7,990,390,1981,0,98042,1660,8400,5
385000,4,3.0,2740,10925,1,0,3,8,1670,1070,1980,0,98058,2330,9940,3
401000,3,2.75,2020,9505,1,0,3,7,1260,760,1969,0,98011,2080,11901,12
522000,4,2.5,2835,6598,2,0,3,8,2835,0,2002,0,98038,2770,6969,9
330000,4,1.75,1520,14417,1,0,4,7,1520,0,1968,0,98065,1600,10716,2
503000,3,2.5,2190,4882,2,0,3,9,2190,0,1999,0,98155,2190,7055,6
175000,5,1.75,1680,8400,1,0,4,7,1680,0,1979,0,98003,1800,8550,2
963990,4,3.5,3915,6364,2,0,3,9,3915,0,2014,0,98053,3830,6507,3
845000,5,2.0,1720,9972,1,0,4,8,1720,0,1951,0,98004,2700,9023,9
157500,2,1.0,670,4500,1,0,3,5,670,0,1905,0,98108,1210,4500,1
450000,2,3.0,1790,1709,2,0,3,7,1400,390,2001,0,98144,1460,1462,12
925000,4,1.75,2440,11793,1,4,3,8,1420,1020,1950,0,98115,2500,8028,9
600000,2,1.0,920,5029,1,0,4,7,920,0,1938,0,98115,1230,5029,1
709000,4,1.0,1680,4087,1,0,3,7,1680,0,1911,0,98103,1740,3745,9
1390000,5,3.75,3290,6480,2,0,5,10,2190,1100,1938,0,98199,2010,7639,11
248000,3,2.5,2120,6840,1,0,3,7,1220,900,1984,0,98092,1820,8200,9
245000,3,1.0,910,6630,1,0,4,6,910,0,1912,0,98103,950,5100,5
332000,2,1.0,1000,4776,1,0,4,6,1000,0,1942,0,98108,1500,4800,5
459950,3,2.5,2340,4273,2,0,3,7,2340,0,2002,0,98065,2400,4624,3
425000,3,2.0,1180,1800,2,2,3,8,1180,0,1994,0,98122,1500,1948,4
460000,3,2.25,2080,50965,1,0,3,8,1590,490,1979,0,98077,2270,51836,9
838300,6,2.5,3760,12978,1,0,3,9,2360,1400,1967,0,98117,2300,7362,9
256000,3,2.5,1480,7200,2,0,5,7,1480,0,1995,0,98010,1350,7200,11
864000,3,2.75,3060,13554,2,0,3,10,3060,0,1984,0,98006,3060,11455,1
900000,4,3.5,3070,4440,2,0,3,9,2030,1040,1922,2007,98116,1780,4800,3
145600,3,1.0,1170,7560,1,0,3,6,1170,0,1958,0,98058,1170,7560,4
865000,5,3.0,2900,6730,1,0,5,8,1830,1070,1977,0,98115,2370,6283,8
250250,3,2.25,2210,8000,2,0,4,8,2210,0,1969,0,98023,1990,8000,6
162000,4,2.0,1440,7641,1,0,4,5,1440,0,1943,0,98056,1440,7750,9
450000,4,1.75,1980,7350,1,0,3,7,1430,550,1973,0,98034,1870,7920,7
675500,4,2.75,2060,21344,1,0,2,8,1460,600,1978,0,98005,2060,16088,3
1320000,3,3.25,3440,4080,2,0,3,9,2560,880,2005,0,98105,3110,4080,11
490000,3,1.75,1600,16510,1,0,3,8,1600,0,1984,0,98052,1510,10407,12
590000,3,2.25,2210,5742,1,0,3,8,1460,750,1951,0,98115,1900,4590,10
280000,4,1.75,2250,16000,1,0,3,8,1450,800,1957,0,98023,1930,16000,5
515000,2,1.0,1680,6500,1,0,4,7,1140,540,1941,0,98136,1610,6500,5
576000,3,1.0,1140,5395,1,0,4,7,1010,130,1909,0,98115,1700,5376,7
375000,3,1.75,1430,10574,2,0,3,7,1430,0,1981,0,98011,1900,10450,11
478000,3,1.0,1440,7107,1,0,4,7,1000,440,1980,0,98052,1540,7140,3
282000,3,1.0,1670,5200,1,0,5,7,1030,640,1977,0,98042,1620,6696,1
1400000,4,4.5,3080,10550,2,3,3,8,1940,1140,1976,2007,98040,2780,10550,10
593500,5,3.25,4300,50405,2,0,3,8,3220,1080,1972,0,98027,2680,41684,2
724950,4,3.5,3010,174240,2,0,3,9,3010,0,2004,0,98045,2720,247856,10
306000,3,1.75,1560,7500,1,0,4,8,1560,0,1966,0,98056,1600,7904,8
341000,4,1.75,1920,7665,1,0,4,8,1500,420,1975,0,98058,2100,7344,6
399950,3,2.5,1400,4400,1,0,3,7,1400,0,1930,2014,98106,1060,4400,11
534000,5,2.0,2280,3600,2,0,3,7,2280,0,1992,0,98122,1740,1800,11
635000,6,2.5,3880,5700,2,0,3,7,3880,0,2003,0,98053,2620,5070,7
350000,2,1.0,1350,3880,1,0,3,6,950,400,1927,0,98103,1670,3920,3
856000,3,1.5,1480,2700,1,0,3,7,1480,0,1928,0,98112,1970,4200,2
582000,4,3.0,1670,1189,3,0,3,8,1427,243,2000,0,98122,1700,1401,9
799000,4,2.5,3400,6742,2,0,3,9,3400,0,2004,0,98052,2970,6909,7
423700,3,2.5,2070,3986,2,0,3,8,2070,0,1999,0,98065,2090,3986,9
1840000,4,3.5,4870,39190,2,0,3,12,4870,0,1995,0,98006,5000,33880,1
322000,3,2.0,1760,43575,1,0,3,7,1160,600,1988,0,98010,1760,46038,8
929000,4,3.25,4030,57499,2,0,3,9,4030,0,2002,0,98053,3470,57499,11
443000,2,1.0,1130,5413,1,0,3,7,880,250,1939,0,98115,1250,5413,12
441500,3,1.75,1510,7700,1,0,3,7,1510,0,1968,0,98034,1440,7416,4
875000,4,3.5,3110,108464,2,2,4,8,3110,0,1979,0,98075,2340,4938,7
3600000,3,3.25,5020,12431,2,4,3,10,3420,1600,1941,2002,98144,3680,12620,11
450000,2,1.0,740,5100,1,0,4,7,740,0,1947,0,98115,920,5100,4
425000,3,2.25,1630,10500,1,0,3,7,1100,530,1974,0,98034,1640,9794,9
660000,4,1.75,2780,9900,2,0,4,10,2780,0,1978,0,98074,2600,12000,6
763101,3,1.75,1990,5560,1,0,4,7,1100,890,1939,0,98105,1460,3706,6
499000,4,2.75,2250,14149,2,0,3,9,2250,0,1992,0,98019,2450,14027,4
521000,3,1.75,1720,37363,1,0,4,8,1350,370,1974,0,98053,2740,40635,3
302000,2,1.0,900,423838,1,2,5,6,900,0,1925,0,98022,1810,94960,5
293000,4,2.25,2360,6260,2,0,3,7,2360,0,1998,0,98038,2144,6773,4
335000,3,2.25,1530,4580,2,0,3,7,1530,0,2011,0,98019,2110,4094,7
499000,2,1.0,1450,3090,2,0,3,7,1450,0,1919,1987,98103,1450,4635,12
600000,3,1.75,2040,5000,1,0,3,7,1780,260,1924,0,98115,1690,5000,5
720000,4,1.75,2620,11041,1,0,4,9,2620,0,1962,0,98005,2230,11041,9
195000,2,2.0,1180,2553,2,0,3,6,1180,0,2005,0,98038,1310,2687,2
249000,3,1.0,1110,8423,1,0,3,7,1110,0,1952,0,98166,1140,9083,5
334000,3,2.25,1840,9781,2,0,3,7,1840,0,1989,0,98019,1490,10101,2
599950,4,1.75,2720,7810,1,0,3,8,1510,1210,1952,0,98115,2120,7315,11
149900,2,1.75,1090,1950,1,0,4,8,1090,0,1982,0,98198,1360,3426,2
700000,4,1.75,1730,6500,1,0,3,7,1250,480,1945,0,98115,1910,8100,11
525000,4,1.5,1170,6240,1,0,4,6,1170,0,1960,0,98040,2380,8846,8
1050000,4,3.75,4740,126759,2,0,4,10,4740,0,1991,0,98027,3060,118047,7
402000,3,2.5,1960,8000,1,0,4,7,1290,670,1977,0,98034,1960,8000,5
450000,3,2.0,1430,3480,1,0,3,7,980,450,1947,0,98103,1450,4650,6
520000,3,2.25,2510,43995,2,0,3,8,2510,0,1981,0,98027,2470,48351,12
205000,3,1.75,1420,6980,1,0,5,7,820,600,1980,0,98023,1470,7319,12
635000,3,2.25,2680,175982,1,0,3,9,2680,0,2004,0,98038,3170,215186,9
210500,3,1.0,1220,9600,1,0,5,7,1220,0,1958,0,98001,1310,9600,3
406650,2,1.0,1070,6100,1,0,3,6,1070,0,1940,0,98126,1770,5695,8
350000,3,1.75,1580,19998,1,0,4,7,1580,0,1968,0,98010,1860,19998,4
425000,4,1.75,1820,6000,1,0,3,7,930,890,1942,0,98115,1590,6000,4
798000,3,3.5,3590,6402,2,0,3,10,3590,0,1999,0,98074,3230,7305,6
180000,3,1.0,1960,9583,2,0,2,5,1960,0,1908,0,98056,1850,8324,12
1250000,5,3.25,3160,13238,2,0,5,8,3160,0,1972,0,98040,2360,12042,6
435000,4,2.0,2030,4033,2,0,4,7,1630,400,1925,0,98133,1350,1340,3
355000,3,1.5,1240,15867,1,0,3,7,1240,0,1962,0,98034,1570,9600,11
3000000,5,3.25,5370,14091,2,0,3,10,3850,1520,1918,2008,98004,2410,12047,2
685000,5,2.5,2670,14455,2,0,5,9,2670,0,1958,0,98155,1810,14455,7
311000,3,1.0,1640,12060,1,0,4,7,1640,0,1960,0,98059,1680,9147,7
305000,4,2.25,2130,9600,1,0,4,7,2130,0,1966,0,98031,1710,9600,9
675000,3,2.5,2550,4954,1,0,4,7,1850,700,1924,0,98144,1700,4954,7
769000,4,2.75,3630,15405,1,2,4,8,1850,1780,1968,0,98040,3380,11184,8
430000,3,1.5,1690,9708,1,0,5,7,1690,0,1954,0,98006,1570,9858,8
516250,6,2.0,2390,8660,1,0,4,7,2390,0,1925,0,98011,2250,12942,9
760000,3,3.5,2350,10739,1,2,5,7,1340,1010,1940,0,98125,2580,11026,12
579950,3,3.5,1420,1217,2,0,3,8,1180,240,2003,0,98115,1494,1264,10
476000,3,2.25,1570,7187,1,0,4,8,1170,400,1980,0,98133,1660,8775,2
510000,3,1.75,1600,19200,1,0,4,7,1600,0,1967,0,98034,2010,14850,6
205000,2,1.0,720,5040,1,0,3,6,720,0,1955,0,98106,1357,5120,5
240000,3,1.0,1470,7350,1,0,3,7,1470,0,1969,0,98032,1720,8050,10
738000,5,3.5,2790,16952,2,2,3,10,1970,820,1991,0,98166,2980,17281,9
420000,3,1.75,1720,8102,1,0,5,6,860,860,1940,0,98125,1440,8106,7
455000,3,1.75,1300,9600,1,0,4,7,1300,0,1969,0,98052,2070,9775,11
765000,4,1.0,2520,5500,1,0,5,8,1820,700,1912,0,98144,2350,5000,9
372000,4,1.5,1780,7914,1,0,4,7,1780,0,1962,0,98059,1350,8069,12
160000,3,1.0,1200,8360,1,0,2,6,1200,0,1948,0,98118,1570,6823,12
772000,4,2.5,2990,9643,2,0,3,9,2990,0,2003,0,98074,2990,8666,8
1130000,5,1.75,1910,5640,2,0,4,9,1910,0,1906,0,98112,2050,5400,11
479000,3,1.0,1370,3000,1,0,3,7,1370,0,1924,0,98103,1510,2151,5
570000,3,2.5,1910,4941,2,0,3,8,1910,0,1999,0,98075,1910,4941,5
350000,4,1.0,1170,8147,1,0,3,6,1170,0,1959,0,98125,1260,8147,7
699000,5,2.5,3340,24755,2,0,3,10,3340,0,2002,0,98038,3420,23274,8
265000,3,2.0,1380,8536,2,0,4,7,1380,0,1955,0,98148,1260,8750,7
167000,1,1.0,780,10235,1,0,3,6,780,0,1989,0,98014,930,10165,4
500000,4,2.25,2080,8000,1,0,3,8,1390,690,1964,0,98008,1800,7700,10
700000,3,1.0,1410,7200,2,0,4,6,1410,0,1901,0,98144,1640,7200,7
295000,1,1.0,520,5600,1,0,3,6,520,0,1918,0,98116,1030,5265,11
1010000,4,3.5,3500,4080,2,2,3,9,2590,910,2004,0,98115,2430,5100,3
209000,2,1.0,840,5265,1,0,5,6,840,0,1969,0,98042,920,5100,5
276000,3,1.75,2240,9200,1,0,4,7,1440,800,1968,0,98001,1740,9600,1
380000,4,2.5,2100,5857,2,0,3,8,2100,0,2002,0,98059,2090,7779,1
315000,3,1.5,1750,12500,1,0,3,7,1150,600,1954,0,98024,1680,13000,6
685530,4,2.5,3130,60467,2,0,3,9,3130,0,1996,0,98014,2780,44224,3
254600,3,2.0,1470,20000,1,0,4,7,1470,0,1968,0,98002,1390,30056,6
230000,3,2.0,1440,5600,1,0,4,6,720,720,1942,0,98056,1120,5700,6
335000,3,3.0,1430,1249,3,0,3,8,1430,0,2003,0,98103,1020,1112,7
550000,4,2.5,2170,9600,1,0,3,7,1460,710,1980,0,98052,1940,8400,6
123300,3,1.0,1150,8050,1,0,4,7,1150,0,1956,0,98032,1360,8050,12
275436,4,2.75,2170,9658,1,0,3,7,2170,0,1966,0,98030,1490,9731,9
325000,4,3.5,2630,3435,1,3,3,7,1640,990,1984,0,98188,1920,2435,5
635000,4,2.5,2490,40608,2,0,3,9,2490,0,1997,0,98053,3170,45441,7
513000,3,1.75,1710,5000,1,0,4,7,1110,600,1944,0,98107,920,5000,4
580000,4,2.5,2130,35752,1,0,3,8,1490,640,1980,0,98075,3030,34000,7
225000,3,1.0,940,9272,1,0,3,7,940,0,1954,0,98148,1270,9375,4
265000,3,1.0,1400,9460,1,0,3,7,1060,340,1961,0,98168,1570,7700,9
313000,4,1.75,1630,3000,1,0,3,7,930,700,1978,0,98144,1630,3000,10
296000,2,1.0,1370,8400,1,0,3,7,1370,0,1948,0,98133,1330,8396,4
655500,4,2.75,2380,15800,1,0,3,8,1680,700,1957,0,98007,1950,11751,10
250750,5,1.75,2140,12058,1,0,4,8,2140,0,1951,0,98002,1640,10125,12
438000,4,2.5,1970,8545,2,0,3,8,1970,0,2004,0,98059,2590,7200,9
590000,3,2.75,2550,54014,2,0,4,8,1980,570,1967,0,98072,2180,21600,8
329500,3,1.0,1080,5250,1,0,4,7,1080,0,1947,0,98133,1100,5250,10
1200000,3,2.25,3070,9645,2,0,3,10,2110,960,1987,0,98006,3130,9450,3
415000,2,1.0,1470,6000,1,0,3,6,900,570,1944,0,98199,1670,6000,3
900000,4,2.5,3620,42580,2,0,3,10,3620,0,1984,0,98052,2950,33167,9
378000,3,1.5,1050,57499,1,0,3,7,1050,0,1975,0,98024,1460,42688,5
474000,2,1.0,1050,403365,1,3,5,6,1050,0,1905,0,98022,1760,108900,8
464000,3,1.0,1320,3625,2,0,3,7,1320,0,1900,0,98122,1660,5438,6
310000,3,1.0,1210,7649,1,0,4,7,1210,0,1956,0,98155,1210,6760,12
580000,3,1.5,1860,7190,2,1,5,7,1860,0,1952,0,98177,1670,5525,9
999000,3,2.75,2830,505166,1,3,4,8,1830,1000,1962,0,98070,2120,21988,11
510000,2,1.0,810,6480,1,0,5,6,810,0,1942,0,98199,1920,6000,3
650000,3,1.5,1630,7475,1,1,3,7,1160,470,1940,0,98115,2320,7475,5
196000,3,1.0,880,19600,1,0,4,7,880,0,1978,0,98023,880,10500,9
220000,4,1.75,1660,11664,1,0,3,6,1010,650,1952,0,98168,1670,9975,8
855000,3,2.25,3440,10628,2,2,3,10,3440,0,1985,0,98006,3170,11434,10
483000,3,1.75,2110,10454,1,0,4,8,1440,670,1978,0,98028,1990,10890,8
400000,3,1.0,1060,12000,1,0,3,7,1060,0,1952,0,98133,1550,10500,4
435000,3,2.5,1900,7984,2,0,3,8,1900,0,1993,0,98011,2650,9352,7
219500,1,1.0,820,1060,1,0,3,8,760,60,2007,0,98126,1770,1924,9
2950000,4,3.5,4860,23885,2,0,3,12,4860,0,1996,0,98039,3580,16054,8
427000,3,2.5,2050,3218,3,0,3,7,2050,0,2008,0,98133,2050,7200,9
430000,2,1.5,1090,4013,1,0,3,7,1090,0,1900,0,98103,1390,4013,12
685000,2,1.5,1090,4013,1,0,3,7,1090,0,1900,0,98103,1390,4013,5
495000,2,1.5,1920,6250,1,0,3,7,1060,860,1937,0,98199,2070,6250,9
299950,3,2.5,1870,7942,2,0,3,7,1870,0,1990,0,98001,1870,7392,6
390000,4,1.75,2690,46609,1,0,3,7,2690,0,1940,0,98146,1920,7302,11
385000,3,1.75,2160,5863,1,0,4,7,1260,900,1928,0,98144,1590,3000,8
740000,4,2.5,3000,10392,2,0,3,9,3000,0,1995,0,98027,3140,9213,6
991700,4,3.0,2290,2350,2,1,3,9,1610,680,1924,0,98116,1610,3820,7
765000,3,2.75,2250,9600,2,0,4,9,1830,420,1909,1991,98122,2060,4980,8
802000,4,2.25,2130,8734,2,2,4,8,2130,0,1961,0,98006,2550,8800,9
950000,4,2.75,2500,20000,1,0,4,8,1700,800,1969,0,98004,2650,20000,11
392000,4,2.5,2300,41167,2,0,3,7,2300,0,1988,0,98042,2300,21765,11
590000,3,2.5,3360,218235,1,0,3,8,3360,0,1989,0,98014,2650,220849,12
425000,4,2.5,1920,9000,2,0,2,7,1920,0,1989,0,98126,1530,10474,4
765000,5,1.75,2440,15143,1,4,4,8,1740,700,1944,0,98146,2390,10907,7
313500,3,2.25,1440,3488,2,0,4,7,1440,0,1983,0,98034,1390,3488,8
320000,3,1.0,1780,6840,2,0,4,6,1780,0,1947,0,98125,1410,7200,8
604000,4,1.75,1490,4485,1,0,3,8,1350,140,1960,0,98199,1380,4846,2
570000,3,2.0,1400,1657,2,0,3,8,1060,340,2004,0,98112,1540,2275,2
639000,4,2.5,2150,12028,2,0,4,8,2150,0,1982,0,98052,1800,11777,5
335000,4,2.0,1910,10200,1,0,4,7,1910,0,1963,0,98059,1820,15600,8
896000,4,1.75,2660,3520,2,0,4,8,2080,580,1917,0,98115,2100,4080,10
259500,3,1.75,1650,12349,1,0,3,7,1650,0,1957,0,98188,1470,10763,6
637000,3,2.0,1980,6000,1,0,4,7,1380,600,1958,0,98115,1260,6000,8
307450,4,2.75,2690,8874,1,0,3,8,1370,1320,1980,0,98023,1990,7875,5
535000,3,1.75,1380,3561,1,0,4,7,860,520,1925,0,98117,1820,4593,8
669500,4,2.25,2500,4046,1,0,4,7,1520,980,1940,0,98117,1410,4046,6
259000,3,1.75,1590,7148,1,0,3,7,1590,0,1952,0,98166,1150,7280,10
441000,4,1.5,1100,3300,1,0,1,7,1100,0,1919,0,98122,2020,4000,12
228800,4,2.5,1470,1612,2,0,3,7,980,490,2003,0,98118,1460,5027,5
530000,2,2.0,1680,4950,1,0,3,8,1680,0,2006,0,98053,1570,4800,5
524000,2,2.0,1450,2272,1,0,4,6,750,700,1924,0,98112,2170,4370,7
430000,4,2.25,2020,4840,1,0,5,8,1200,820,1925,0,98126,1410,4840,12
1330000,4,3.25,2470,4760,1,0,5,9,1890,580,1906,0,98112,2470,4760,10
210000,3,1.0,1230,12201,1,0,3,7,1230,0,1969,0,98042,1230,10780,11
449000,4,2.5,1850,5040,1,0,3,7,1230,620,1930,0,98126,1010,5040,6
945000,2,2.5,2540,7089,2,0,3,9,2540,0,2004,0,98116,1330,7089,6
200450,3,1.0,970,9130,1,0,3,6,970,0,1957,0,98188,1000,8886,3
219950,3,1.5,1070,6601,1,0,3,6,1070,0,1985,0,98002,1030,6614,4
659500,4,3.0,2620,18362,1,0,4,8,1870,750,1956,0,98006,2630,16792,6
746000,4,2.75,2110,8190,1,0,5,8,2110,0,1966,0,98008,2420,8400,11
540000,3,1.75,2110,7129,1,0,3,8,1280,830,1982,0,98052,1810,8674,3
485000,5,2.0,1910,5508,1,0,3,7,1020,890,1968,0,98133,1030,7440,9
502000,3,2.75,2010,11200,1,0,3,8,1360,650,1979,0,98028,2200,10640,4
279000,2,2.75,1770,10534,1,0,3,8,1210,560,2003,0,98001,1600,17400,2
409500,3,1.0,1340,4120,1,0,4,7,1040,300,1921,0,98103,1270,4635,11
453000,3,2.0,1660,15050,1,0,3,7,1260,400,1983,0,98034,1660,7320,7
367000,4,1.0,1820,5500,1,0,3,6,1820,0,1947,0,98106,1140,5500,2
550000,3,2.5,2510,5400,2,0,3,9,2510,0,1992,0,98056,1840,5400,5
273500,3,1.5,1560,8314,1,0,3,7,1560,0,1962,0,98031,1820,8925,1
770000,3,2.5,2650,40705,2,0,3,9,2650,0,1994,0,98053,2550,42625,6
565000,4,2.25,2470,7447,2,0,3,8,2470,0,1984,0,98155,2270,7400,5
316000,3,0.75,1270,10092,1,0,5,7,1270,0,1971,0,98077,1300,10375,8
160000,4,1.0,1520,7298,1,0,3,7,1520,0,1960,0,98198,1520,7298,9
170000,3,1.0,1310,9529,1,0,3,7,1310,0,1956,0,98198,1330,9529,10
235000,3,1.0,1310,9529,1,0,3,7,1310,0,1956,0,98198,1330,9529,3
1800000,4,3.5,3930,39098,2,0,3,12,3930,0,1999,0,98005,4250,38682,12
310000,3,1.0,990,7050,1,0,3,7,990,0,1967,0,98034,1200,8125,9
285000,4,1.75,2080,13629,1,0,4,7,1040,1040,1955,0,98178,1780,14659,5
280000,2,1.0,960,4920,1,0,3,6,960,0,1942,0,98117,1010,5040,6
2300000,4,4.25,4070,13860,2,3,3,10,4070,0,2004,0,98040,3430,9240,2
763776,4,2.5,2750,16139,2,0,3,9,2750,0,1989,0,98075,2810,13093,8
530000,5,2.75,3230,13572,1,2,3,8,1880,1350,1965,0,98166,2910,15292,2
362000,1,1.0,890,211576,1,0,3,7,890,0,1996,0,98019,1670,217364,2
430000,2,1.0,990,4920,1,0,3,6,990,0,1931,0,98117,990,4960,7
456500,3,1.0,1290,3880,1,0,4,7,1290,0,1919,0,98117,1290,4850,7
445000,4,2.5,2170,5257,2,0,3,7,2170,0,1989,0,98115,1430,7528,9
386900,3,1.0,1330,10500,1,0,3,7,960,370,1963,0,98034,1460,11550,3
479000,3,1.0,1340,13750,1,0,4,7,1340,0,1955,0,98006,1430,11400,7
525000,3,2.5,2200,4544,2,0,3,8,2200,0,2000,0,98065,2400,5431,3
272000,4,1.75,2520,10890,1,0,3,7,1260,1260,1979,0,98023,2090,12375,1
517000,4,1.0,1180,13500,1,0,3,7,1180,0,1950,0,98125,1580,8976,2
615000,3,1.75,2660,7800,1,0,4,8,1330,1330,1951,0,98117,1950,6240,2
439000,3,1.75,1250,7030,1,0,3,7,1250,0,1965,0,98008,1460,7210,8
716000,3,2.5,2270,7866,1,0,4,10,2270,0,1988,0,98029,2580,8132,7
